id,label,timeset,py,so,modularity_class,clustering,triangles,degree
1581,FORMAL MODELING OF COMPLEX COMMANDS IN INDUSTRIAL SOFTWARE SPECIFICATIONS,,1994,INFORMATION SYSTEMS RESEARCH,23,0.1388888888888889,5,9
1582,BENCHMARKING DECISION-MODELS FOR DATABASE - MANAGEMENT-SYSTEMS,,1994,INFORMATION SYSTEMS RESEARCH,17,0.5146198830409356,88,19
1583,"CLAIMS, ARGUMENTS, AND DECISIONS - FORMALISMS FOR REPRESENTATION, GAMING, AND COORDINATION",,1994,INFORMATION SYSTEMS RESEARCH,25,0.4117647058823529,56,17
1584,ADAPTATION OF A PLANNING SYSTEM SUCCESS MODEL TO INFORMATION-SYSTEMS PLANNING,,1994,INFORMATION SYSTEMS RESEARCH,30,0.48717948717948717,38,13
1585,CREATING AND SUSTAINING OF GLOBAL COMMUNITY OF SCHOLARS,,1994,MIS QUARTERLY,14,0.6666666666666666,10,6
1586,BUSINESS REENGINEERING AT CIGNA-CORPORATION - EXPERIENCES AND LESSONS LEARNED FROM THE 1ST 5 YEARS,,1994,MIS QUARTERLY,23,0.8666666666666667,39,10
1587,COMPUTERIZED LOAN ORIGINATION SYSTEMS - AN INDUSTRY CASE-STUDY OF THE ELECTRONIC MARKETS HYPOTHESIS,,1994,MIS QUARTERLY,11,0.6888888888888889,31,10
1588,AN EXPLORATORY-STUDY OF ROLES IN COMPUTER-SUPPORTED GROUPS,,1994,MIS QUARTERLY,25,0.869281045751634,133,18
1589,THE INFLUENCE OF IT MANAGEMENT PRACTICE ON IT USE IN LARGE ORGANIZATIONS,,1994,MIS QUARTERLY,2,0.8442028985507246,233,24
1590,ORGANIZATIONAL CHARACTERISTICS AND INFORMATION-SYSTEMS PLANNING - AN EMPIRICAL-STUDY,,1994,INFORMATION SYSTEMS RESEARCH,30,0.48484848484848486,32,12
1591,COMPUTER-MEDIATED COMMUNICATION FOR INTELLECTUAL TEAMWORK - AN EXPERIMENT IN GROUP WRITING,,1994,INFORMATION SYSTEMS RESEARCH,4,0.3,36,16
1592,INSTITUTIONAL FACTORS IN INFORMATION TECHNOLOGY INNOVATION,,1994,INFORMATION SYSTEMS RESEARCH,8,0.9523809523809523,20,7
1593,PRINCIPLES FOR EXAMINING PREDICTIVE-VALIDITY - THE CASE OF INFORMATION-SYSTEMS SPENDING FORECASTS,,1994,INFORMATION SYSTEMS RESEARCH,16,0.3333333333333333,1,3
1594,MODELING VS FORECASTING - THE CASE OF INFORMATION-SYSTEMS SPENDING,,1994,INFORMATION SYSTEMS RESEARCH,16,0.0,0,2
1595,REENGINEERING - BUSINESS CHANGE OF MYTHIC PROPORTIONS,,1994,MIS QUARTERLY,23,0.8666666666666667,39,10
1596,GENDER DIFFERENCES IN THE INFORMATION-SYSTEMS MANAGERIAL RANKS - AN ASSESSMENT OF POTENTIAL DISCRIMINATORY PRACTICES,,1994,MIS QUARTERLY,10,1.0,36,9
1597,ELECTRONIC MAIL AS A MEDIUM FOR RICH COMMUNICATION - AN EMPIRICAL-INVESTIGATION USING HERMENEUTIC INTERPRETATION,,1994,MIS QUARTERLY,4,0.27205882352941174,37,17
1598,COMPUTER-MEDIATED COLLABORATIVE LEARNING - AN EMPIRICAL-EVALUATION,,1994,MIS QUARTERLY,32,0.6060606060606061,40,12
1599,"WORK EXPERIENCES, JOB INVOLVEMENT, AND QUALITY OF WORK LIFE AMONG INFORMATION-SYSTEMS PERSONNEL",,1994,MIS QUARTERLY,10,0.8333333333333334,65,13
1600,FREE-ACCESS POLICY FOR INTERNAL NETWORKS,,1994,INFORMATION SYSTEMS RESEARCH,21,0.4,6,6
1601,THE EFFECT OF CULTURE ON IT DIFFUSION - E-MAIL AND FAX IN JAPAN AND THE UNITED-STATES,,1994,INFORMATION SYSTEMS RESEARCH,2,0.5238095238095238,11,7
1602,USER RESPONSE DATA - THE POTENTIAL FOR ERRORS AND BIASES,,1994,INFORMATION SYSTEMS RESEARCH,24,0.0,0,2
1603,THE FRENCH VIDEOTEX SYSTEM MINITEL - A SUCCESSFUL IMPLEMENTATION OF A NATIONAL INFORMATION TECHNOLOGY INFRASTRUCTURE,,1994,MIS QUARTERLY,14,0.0,0,1
1604,A MULTIMEDIA SOLUTION TO PRODUCTIVITY GRIDLOCK - A RE-ENGINEERED JEWELRY APPRAISAL SYSTEM AT ZALE-CORPORATION,,1994,MIS QUARTERLY,14,0.0,0,3
1605,STRATEGIC INFORMATION-SYSTEMS REVISITED - A STUDY IN SUSTAINABILITY AND PERFORMANCE,,1994,MIS QUARTERLY,14,0.3333333333333333,7,7
1606,"MEASURING USER PARTICIPATION, USER INVOLVEMENT, AND USER ATTITUDE",,1994,MIS QUARTERLY,16,0.37142857142857144,39,15
1607,REALIZING EMANCIPATORY PRINCIPLES IN INFORMATION-SYSTEMS DEVELOPMENT - THE CASE FOR ETHICS,,1994,MIS QUARTERLY,24,0.49523809523809526,52,15
1608,(UN)STRUCTURED CREATIVITY IN INFORMATION-SYSTEMS ORGANIZATIONS,,1993,MIS QUARTERLY,23,0.8888888888888888,32,9
1609,DISTRIBUTED GROUP SUPPORT SYSTEMS,,1993,MIS QUARTERLY,25,0.5321969696969697,281,33
1610,TAILORING DATABASE TRAINING FOR END-USERS,,1993,MIS QUARTERLY,17,0.8545454545454545,47,11
1611,USER-DATABASE INTERFACE - THE EFFECT OF ABSTRACTION LEVELS ON QUERY PERFORMANCE,,1993,MIS QUARTERLY,17,0.45751633986928103,70,18
1612,IMPACT OF COMMUNICATION MEDIUM AND COMPUTER SUPPORT ON GROUP PERCEPTIONS AND PERFORMANCE - A COMPARISON OF FACE-TO-FACE AND DISPERSED MEETINGS,,1993,MIS QUARTERLY,4,0.26666666666666666,4,6
1613,THE EFFECTS OF INFORMATION-SYSTEM USER EXPECTATIONS ON THEIR PERFORMANCE AND PERCEPTIONS,,1993,MIS QUARTERLY,16,0.4696969696969697,31,12
1614,ASSESSING THE VALUE OF CONOCOS EIS,,1993,MIS QUARTERLY,31,0.2222222222222222,8,9
1615,DETERMINING INFORMATION REQUIREMENTS FOR AN EIS,,1993,MIS QUARTERLY,16,0.0,0,3
1616,THE IMPACT OF INFORMATION TECHNOLOGY ON MIDDLE MANAGERS,,1993,MIS QUARTERLY,29,0.5238095238095238,11,7
1617,THE IS EXPECTATION GAP - INDUSTRY EXPECTATIONS VERSUS ACADEMIC PREPARATION,,1993,MIS QUARTERLY,10,0.4393939393939394,29,12
1618,CASE TOOLS AS ORGANIZATIONAL-CHANGE - INVESTIGATING INCREMENTAL AND RADICAL CHANGES IN SYSTEMS-DEVELOPMENT,,1993,MIS QUARTERLY,30,0.2714285714285714,57,21
1619,HOW DID THEY GET MY NAME - AN EXPLORATORY INVESTIGATION OF CONSUMER ATTITUDES TOWARD SECONDARY INFORMATION USE,,1993,MIS QUARTERLY,4,0.6190476190476191,13,7
1620,THE USEFULNESS OF COMPUTER-BASED INFORMATION TO PUBLIC MANAGERS,,1993,MIS QUARTERLY,30,0.27472527472527475,25,14
1621,METAPHORS AND METHODOLOGIES - LIVING BEYOND THE SYSTEMS MACHINE,,1993,MIS QUARTERLY,24,0.4,48,16
1622,EXPLORING MODES OF FACILITATIVE SUPPORT FOR GDSS TECHNOLOGY,,1993,MIS QUARTERLY,25,0.6438746438746439,226,27
1623,EXPLORING INDIVIDUAL USER SATISFACTION WITHIN USER-LED DEVELOPMENT,,1993,MIS QUARTERLY,16,0.25,34,17
1624,EXPERIENCES IN STRATEGIC INFORMATION-SYSTEMS PLANNING,,1993,MIS QUARTERLY,30,0.30303030303030304,20,12
1625,KNOWLEDGE-BASED APPROACHES TO DATABASE DESIGN,,1993,MIS QUARTERLY,17,0.43137254901960786,66,18
1626,SMALL-FIRM COMPUTING - MOTIVATORS AND INHIBITORS,,1993,MIS QUARTERLY,14,0.3333333333333333,2,4
1627,TRAINING END USERS - AN EXPERIMENTAL INVESTIGATION OF THE ROLES OF THE COMPUTER-INTERFACE AND TRAINING METHODS,,1993,MIS QUARTERLY,32,0.52046783625731,89,19
1628,COGNITIVE FEEDBACK IN GDSS - IMPROVING CONTROL AND CONVERGENCE,,1993,MIS QUARTERLY,25,0.5158730158730159,195,28
1629,ETHICAL STANDARDS FOR INFORMATION-SYSTEMS PROFESSIONALS - A CASE FOR A UNIFIED CODE,,1992,MIS QUARTERLY,12,0.6666666666666666,14,7
1630,UNDERSTANDING THE CEO CIO RELATIONSHIP,,1992,MIS QUARTERLY,8,0.7333333333333333,11,6
1631,EXECUTIVE OR FUNCTIONAL MANAGER - THE NATURE OF THE CIOS JOB,,1992,MIS QUARTERLY,8,0.5238095238095238,11,7
1632,NEW INFORMATION-SYSTEMS LEADERS - A CHANGING-ROLE IN A CHANGING WORLD,,1992,MIS QUARTERLY,30,0.5151515151515151,34,12
1633,EMPOWERMENT - KEY TO IS WORLD-CLASS QUALITY,,1992,MIS QUARTERLY,16,0.3333333333333333,1,3
1634,ORGANIZATIONAL EXPERIENCES AND CAREER SUCCESS OF MIS PROFESSIONALS AND MANAGERS - AN EXAMINATION OF RACE DIFFERENCES,,1992,MIS QUARTERLY,10,0.8076923076923077,63,13
1635,TOWARD A BETTER UNDERSTANDING OF INFORMATION TECHNOLOGY ORGANIZATION - A COMPARATIVE CASE-STUDY,,1992,MIS QUARTERLY,30,0.4175824175824176,38,14
1636,THE PRISM SYSTEM - A KEY TO ORGANIZATIONAL-EFFECTIVENESS AT FEDERAL EXPRESS CORPORATION,,1992,MIS QUARTERLY,30,0.39285714285714285,11,8
1637,THE IMPACT OF DATA INTEGRATION ON THE COSTS AND BENEFITS OF INFORMATION-SYSTEMS,,1992,MIS QUARTERLY,30,0.10714285714285714,3,8
1638,THE APPLICATION OF ELECTRONIC MEETING TECHNOLOGY TO SUPPORT STRATEGIC MANAGEMENT,,1992,MIS QUARTERLY,25,0.696969696969697,46,12
1639,THE USE OF DECISION CRITERIA IN SELECTING INFORMATION-SYSTEMS TECHNOLOGY INVESTMENTS,,1992,MIS QUARTERLY,14,0.4,4,5
1640,THE INFLUENCE OF THE INFORMATION-SYSTEMS DEVELOPMENT APPROACH ON MAINTENANCE,,1992,MIS QUARTERLY,24,0.47435897435897434,37,13
1641,THE USE OF INFORMATION IN DECISION-MAKING - AN EXPERIMENTAL INVESTIGATION OF THE IMPACT OF COMPUTER-BASED DECISION AIDS,,1992,MIS QUARTERLY,29,0.5333333333333333,64,16
1642,FACTORS AFFECTING SOFTWARE DEVELOPERS PERFORMANCE - AN INTEGRATED APPROACH,,1992,MIS QUARTERLY,18,0.8333333333333334,5,4
1643,EXAMINING THE FEASIBILITY OF A CASE-BASED REASONING MODEL FOR SOFTWARE EFFORT ESTIMATION,,1992,MIS QUARTERLY,31,0.4,4,5
1644,"THREATS TO INFORMATION-SYSTEMS - TODAYS REALITY, YESTERDAYS UNDERSTANDING",,1992,MIS QUARTERLY,9,0.4,6,6
1645,MANAGING TELECOMMUNICATIONS BY STEERING COMMITTEE,,1992,MIS QUARTERLY,30,0.3939393939393939,26,12
1646,MICROCOMPUTER PLAYFULNESS - DEVELOPMENT OF A MEASURE WITH WORKPLACE IMPLICATIONS,,1992,MIS QUARTERLY,32,0.4117647058823529,63,18
1647,"PERCEIVED USEFULNESS, EASE OF USE, AND USAGE OF INFORMATION TECHNOLOGY - A REPLICATION",,1992,MIS QUARTERLY,21,0.675,81,16
1648,A SOCIAL-PROCESS MODEL OF USER-ANALYST RELATIONSHIPS,,1992,MIS QUARTERLY,9,0.5916666666666667,71,16
1649,STRATEGIC DATA PLANNING - LESSONS FROM THE FIELD,,1992,MIS QUARTERLY,30,0.4444444444444444,20,10
1650,THE ORGANIZATIONAL INTERFACE - A METHOD FOR SUPPORTING END USERS OF PACKAGED SOFTWARE,,1992,MIS QUARTERLY,32,0.3333333333333333,1,3
1651,PROBLEMS AND ISSUES IN THE MANAGEMENT OF INTERNATIONAL DATA COMMUNICATIONS NETWORKS - THE EXPERIENCES OF AMERICAN COMPANIES,,1992,MIS QUARTERLY,21,0.6428571428571429,18,8
1652,ON GENERALIZING THE CONCEPT OF HYPERTEXT,,1992,MIS QUARTERLY,13,0.7454545454545455,41,11
1653,REVISITING DSS IMPLEMENTATION RESEARCH - A METAANALYSIS OF THE LITERATURE AND SUGGESTIONS FOR RESEARCHERS,,1992,MIS QUARTERLY,29,0.5,18,9
1654,A SYNTHESIS OF RESEARCH ON REQUIREMENTS ANALYSIS AND KNOWLEDGE ACQUISITION TECHNIQUES,,1992,MIS QUARTERLY,10,0.5714285714285714,12,7
1655,INFORMATION ARCHITECTURE - IN SEARCH OF EFFICIENT FLEXIBILITY,,1991,MIS QUARTERLY,30,0.13333333333333333,6,10
1656,ACADEMIC ISSUES IN MIS - JOURNALS AND BOOKS,,1991,MIS QUARTERLY,24,0.5494505494505495,50,14
1657,AN APPLIED FRAMEWORK FOR CLASSIFYING THE COMPLEXITY OF KNOWLEDGE-BASED SYSTEMS,,1991,MIS QUARTERLY,31,0.4666666666666667,7,6
1658,INFORMATION-SYSTEMS MANAGEMENT ISSUES FOR THE 1990S,,1991,MIS QUARTERLY,30,0.2,3,6
1659,EDUCATIONAL-NEEDS AS PERCEIVED BY IS AND END-USER PERSONNEL - A SURVEY OF KNOWLEDGE AND SKILL REQUIREMENTS,,1991,MIS QUARTERLY,10,0.35714285714285715,10,8
1660,UNDERSTANDING HUMAN-COMPUTER INTERACTION FOR INFORMATION-SYSTEMS DESIGN,,1991,MIS QUARTERLY,17,0.2857142857142857,8,8
1661,USAA-IBM PARTNERSHIPS IN INFORMATION TECHNOLOGY - MANAGING THE IMAGE PROJECT,,1991,MIS QUARTERLY,9,0.0,0,2
1662,THE APPLICATION SOFTWARE FACTORY - APPLYING TOTAL QUALITY TECHNIQUES TO SYSTEMS-DEVELOPMENT,,1991,MIS QUARTERLY,12,0.5,5,5
1663,CAREER ORIENTATIONS OF MIS EMPLOYEES - AN EMPIRICAL-ANALYSIS,,1991,MIS QUARTERLY,10,0.8717948717948718,68,13
1664,KEY INFORMATION-SYSTEMS MANAGEMENT ISSUES FOR THE PUBLIC-SECTOR,,1991,MIS QUARTERLY,30,0.4,4,5
1665,IS OFFICE PRODUCTIVITY STAGNANT,,1991,MIS QUARTERLY,30,0.0,0,1
1666,EXECUTIVE INVOLVEMENT AND PARTICIPATION IN THE MANAGEMENT OF INFORMATION TECHNOLOGY,,1991,MIS QUARTERLY,30,0.38461538461538464,35,14
1667,A MODEL OF USERS PERSPECTIVE ON CHANGE - THE CASE OF INFORMATION-SYSTEMS TECHNOLOGY IMPLEMENTATION,,1991,MIS QUARTERLY,30,0.4666666666666667,7,6
1668,A MODEL FOR MEASURING INFORMATION-SYSTEM SIZE,,1991,MIS QUARTERLY,16,0.23636363636363636,13,11
1669,EXECUTIVE INFORMATION-SYSTEMS - A FRAMEWORK FOR DEVELOPMENT AND A SURVEY OF CURRENT PRACTICES,,1991,MIS QUARTERLY,30,0.43636363636363634,24,11
1670,APPLICATIONS OF GLOBAL INFORMATION TECHNOLOGY - KEY ISSUES FOR MANAGEMENT,,1991,MIS QUARTERLY,30,0.14285714285714285,3,7
1671,EXECUTIVE INFORMATION REQUIREMENTS - GETTING IT RIGHT,,1991,MIS QUARTERLY,30,0.5111111111111111,23,10
1672,ON INFORMATION-SYSTEMS PROJECT ABANDONMENT - AN EXPLORATORY-STUDY OF ORGANIZATIONAL PRACTICES,,1991,MIS QUARTERLY,9,0.5894736842105263,112,20
1673,IDENTIFICATION OF STRATEGIC INFORMATION-SYSTEMS OPPORTUNITIES - APPLYING AND COMPARING 2 METHODOLOGIES,,1991,MIS QUARTERLY,24,0.45714285714285713,48,15
1674,DECISIONAL GUIDANCE FOR COMPUTER-BASED DECISION SUPPORT,,1991,MIS QUARTERLY,29,0.7555555555555555,34,10
1675,PERSONAL COMPUTING - TOWARD A CONCEPTUAL-MODEL OF UTILIZATION,,1991,MIS QUARTERLY,32,1.0,28,8
1676,Information Technology and Corporate Strategy: A View from the Top,,1990,INFORMATION SYSTEMS RESEARCH,14,0.0,0,2
1677,Electronic Integration and Strategic Advantage: A Quasi-Experimental Study in the Insurance Industry,,1990,INFORMATION SYSTEMS RESEARCH,11,0.0,0,1
1678,A Study of Collaborative Group Work With and Without Computer-Based Support,,1990,INFORMATION SYSTEMS RESEARCH,25,0.6428571428571429,243,28
1679,An Attribute Space for Organizational Communication Channels,,1990,INFORMATION SYSTEMS RESEARCH,4,0.43636363636363634,24,11
1680,TELCOT - AN APPLICATION OF INFORMATION TECHNOLOGY FOR COMPETITIVE ADVANTAGE IN THE COTTON INDUSTRY,,1990,MIS QUARTERLY,11,0.3333333333333333,1,3
1681,THE MARRIAGE OF RETAIL MARKETING AND INFORMATION-SYSTEMS TECHNOLOGY - THE ZELLERS CLUB-Z EXPERIENCE,,1990,MIS QUARTERLY,9,0.8571428571428571,18,7
1682,IMPLEMENTING ELECTRONIC MEETING SYSTEMS AT IBM - LESSONS LEARNED AND SUCCESS FACTORS,,1990,MIS QUARTERLY,19,0.39285714285714285,11,8
1683,A PRINCIPLES-BASED ENTERPRISE ARCHITECTURE - LESSONS FROM TEXACO AND STAR ENTERPRISE,,1990,MIS QUARTERLY,30,0.6666666666666666,10,1
1684,A NETWORK INFRASTRUCTURE TO CONTAIN COSTS AND ENABLE FAST RESPONSE - THE TRW PROCESS,,1990,MIS QUARTERLY,21,0.5833333333333334,21,9
1685,REUSABILITY-BASED STRATEGY FOR DEVELOPMENT OF INFORMATION-SYSTEMS - IMPLEMENTATION EXPERIENCE OF A BANK,,1990,MIS QUARTERLY,20,0.6666666666666666,4,4
1686,EIS - IT CAN WORK IN THE PUBLIC-SECTOR,,1990,MIS QUARTERLY,30,0.3333333333333333,1,3
1687,Dimensions of I/S Planning and Design Aids: A Functional Model of CASE Technology,,1990,INFORMATION SYSTEMS RESEARCH,30,0.36363636363636365,24,12
1688,Effective IS Security: An Empirical Study,,1990,INFORMATION SYSTEMS RESEARCH,9,0.6,6,5
1689,A Refresh Scheme for Remote Snapshots,,1990,INFORMATION SYSTEMS RESEARCH,17,0.780952380952381,82,15
1690,Assessing the Economic Benefits of Information Systems Auditing,,1990,INFORMATION SYSTEMS RESEARCH,18,0.28888888888888886,13,10
1691,An Empirical Investigation of Factors Influencing the Success of Customer-Oriented Strategic Systems,,1990,INFORMATION SYSTEMS RESEARCH,20,0.0,0,3
1692,The Adoption of Spreadsheet Software: Testing Innovation Diffusion Theory in the Context of End-User Computing,,1990,INFORMATION SYSTEMS RESEARCH,21,0.2564102564102564,20,13
1693,Automated Construction of Knowledge-Bases from Examples,,1990,INFORMATION SYSTEMS RESEARCH,31,0.2,9,10
1694,A Role Theory Perspective on End-User Development,,1990,INFORMATION SYSTEMS RESEARCH,30,0.2,9,10
1695,Optimal Information Structures for the Seller of a Search Good,,1990,INFORMATION SYSTEMS RESEARCH,14,0.0,0,2
1696,The Impact of the Environment on the Management of Information Systems,,1990,INFORMATION SYSTEMS RESEARCH,30,0.26666666666666666,4,6
1697,Can Software Influence Creativity?,,1990,INFORMATION SYSTEMS RESEARCH,23,0.48717948717948717,38,13
1698,An Integrative Model of Information Systems Spending Growth,,1990,INFORMATION SYSTEMS RESEARCH,8,0.5238095238095238,11,7
1699,Decision Support Systems: Directed and Nondirected Change,,1990,INFORMATION SYSTEMS RESEARCH,29,0.8222222222222222,37,10
1700,Alternative Mechanisms of Allocating Computer Resources Under Queueing Delays,,1990,INFORMATION SYSTEMS RESEARCH,18,0.3,3,5
1701,User Involvement as an Interaction Process: A Case Study,,1990,INFORMATION SYSTEMS RESEARCH,19,0.6666666666666666,10,6
